Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1135,2021-01-06 14:00:00,2021-01-09 14:00:00,Same Day,C0823,Ayesha,Consumer,Pakistan,Karachi,Punjab,Central,P0458,Office Supplies,Storage,Executive Desk,168.47,7,0.0,36.21
1136,2021-01-06 15:00:00,2021-01-13 15:00:00,Second Class,C0621,Noor,Corporate,Pakistan,Rawalpindi,Islamabad Capital,West,P0016,Technology,Tables,Filing Cabinet,196.0,8,0.25,14.47
1137,2021-01-06 16:00:00,2021-01-12 16:00:00,First Class,C0719,Noor,Corporate,Pakistan,Karachi,Sindh,East,P0079,Office Supplies,Chairs,Smartphone,1112.7,3,0.09,233.59
1138,2021-01-06 17:00:00,2021-01-14 17:00:00,Standard Class,C0939,Sara,Home Office,Pakistan,Karachi,Punjab,South,P0013,Office Supplies,Chairs,Filing Cabinet,605.88,3,0.23,142.05
1139,2021-01-06 18:00:00,2021-01-15 18:00:00,Standard Class,C0300,Sara,Consumer,Pakistan,Islamabad,Punjab,East,P0370,Technology,Binders,Executive Desk,1264.44,1,0.17,206.82
1140,2021-01-06 19:00:00,2021-01-11 19:00:00,Standard Class,C0622,Bilal,Corporate,Pakistan,Faisalabad,Sindh,East,P0102,Office Supplies,Phones,Filing Cabinet,1216.48,8,0.07,101.19
1141,2021-01-06 20:00:00,2021-01-07 20:00:00,First Class,C0196,Ali,Home Office,Pakistan,Islamabad,Sindh,East,P0404,Technology,Storage,Filing Cabinet,1685.37,2,0.19,231.47
1142,2021-01-06 21:00:00,2021-01-09 21:00:00,Same Day,C0417,Noor,Home Office,Pakistan,Karachi,Sindh,Central,P0152,Furniture,Binders,Filing Cabinet,598.69,7,0.23,46.56
1143,2021-01-06 22:00:00,2021-01-14 22:00:00,Second Class,C0664,Sara,Corporate,Pakistan,Faisalabad,Sindh,East,P0489,Office Supplies,Phones,Printer,1176.83,7,0.14,86.86
1144,2021-01-06 23:00:00,2021-01-12 23:00:00,Standard Class,C0420,Ahmed,Consumer,Pakistan,Faisalabad,Islamabad Capital,Central,P0178,Technology,Storage,Office Chair,1565.86,7,0.22,315.08
1145,2021-01-07 00:00:00,2021-01-15 00:00:00,First Class,C0755,Sara,Home Office,Pakistan,Faisalabad,Punjab,Central,P0391,Technology,Tables,Executive Desk,1007.01,4,0.12,129.51
1146,2021-01-07 01:00:00,2021-01-16 01:00:00,First Class,C0640,Noor,Consumer,Pakistan,Rawalpindi,Islamabad Capital,West,P0087,Office Supplies,Chairs,Printer,1669.76,7,0.29,83.53
1147,2021-01-07 02:00:00,2021-01-11 02:00:00,Second Class,C0617,Omar,Consumer,Pakistan,Karachi,Sindh,South,P0088,Technology,Binders,Office Chair,305.99,8,0.07,18.27
1148,2021-01-07 03:00:00,2021-01-08 03:00:00,Standard Class,C0522,Ayesha,Home Office,Pakistan,Lahore,Islamabad Capital,East,P0029,Office Supplies,Binders,Pen Set,1481.1,9,0.23,316.29
1149,2021-01-07 04:00:00,2021-01-08 04:00:00,First Class,C0356,Noor,Corporate,Pakistan,Islamabad,Islamabad Capital,West,P0389,Office Supplies,Chairs,Filing Cabinet,1888.82,7,0.22,328.54
1150,2021-01-07 05:00:00,2021-01-11 05:00:00,Second Class,C0148,Ahmed,Consumer,Pakistan,Rawalpindi,Punjab,West,P0363,Furniture,Tables,Filing Cabinet,697.17,6,0.16,152.61
1151,2021-01-07 06:00:00,2021-01-14 06:00:00,Same Day,C0365,Ali,Corporate,Pakistan,Islamabad,Punjab,West,P0493,Furniture,Accessories,Printer,764.36,5,0.11,80.05
1152,2021-01-07 07:00:00,2021-01-09 07:00:00,Same Day,C0364,Ahmed,Home Office,Pakistan,Lahore,Punjab,West,P0419,Furniture,Accessories,Smartphone,212.92,7,0.13,24.03
1153,2021-01-07 08:00:00,2021-01-10 08:00:00,Same Day,C0971,Omar,Consumer,Pakistan,Faisalabad,Sindh,West,P0321,Office Supplies,Accessories,Executive Desk,1300.91,2,0.19,225.54
1154,2021-01-07 09:00:00,2021-01-08 09:00:00,Standard Class,C0652,Omar,Corporate,Pakistan,Lahore,Sindh,East,P0100,Office Supplies,Storage,Office Chair,1127.28,5,0.16,206.33
1155,2021-01-07 10:00:00,2021-01-12 10:00:00,Second Class,C0702,Sara,Corporate,Pakistan,Islamabad,Punjab,West,P0115,Technology,Binders,Filing Cabinet,128.67,8,0.23,7.12
1156,2021-01-07 11:00:00,2021-01-08 11:00:00,Second Class,C0402,Sara,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0210,Furniture,Tables,Executive Desk,1516.81,6,0.11,351.06
1157,2021-01-07 12:00:00,2021-01-15 12:00:00,First Class,C0606,Noor,Corporate,Pakistan,Karachi,Punjab,Central,P0454,Furniture,Storage,Filing Cabinet,1667.1,6,0.03,349.81
1158,2021-01-07 13:00:00,2021-01-08 13:00:00,First Class,C0492,Fatima,Corporate,Pakistan,Lahore,Sindh,Central,P0343,Technology,Storage,Filing Cabinet,1818.88,1,0.15,138.91
1159,2021-01-07 14:00:00,2021-01-08 14:00:00,First Class,C0229,Ayesha,Home Office,Pakistan,Karachi,Islamabad Capital,South,P0074,Furniture,Tables,Filing Cabinet,1114.18,2,0.08,58.01
1160,2021-01-07 15:00:00,2021-01-09 15:00:00,Second Class,C0575,Ahmed,Home Office,Pakistan,Lahore,Sindh,East,P0135,Furniture,Storage,Executive Desk,932.53,3,0.18,190.08
1161,2021-01-07 16:00:00,2021-01-09 16:00:00,First Class,C0852,Noor,Corporate,Pakistan,Karachi,Punjab,Central,P0428,Furniture,Binders,Printer,1758.47,7,0.16,405.46
1162,2021-01-07 17:00:00,2021-01-13 17:00:00,Second Class,C0537,Fatima,Corporate,Pakistan,Karachi,Punjab,South,P0456,Technology,Tables,Executive Desk,827.46,6,0.23,94.68
1163,2021-01-07 18:00:00,2021-01-14 18:00:00,Second Class,C0268,Noor,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0269,Furniture,Accessories,Executive Desk,1328.11,5,0.17,151.62
1164,2021-01-07 19:00:00,2021-01-12 19:00:00,Same Day,C0405,Ayesha,Home Office,Pakistan,Rawalpindi,Punjab,West,P0350,Office Supplies,Accessories,Pen Set,1249.96,9,0.13,191.15
1165,2021-01-07 20:00:00,2021-01-08 20:00:00,First Class,C0793,Ayesha,Consumer,Pakistan,Faisalabad,Sindh,Central,P0466,Furniture,Storage,Smartphone,775.71,7,0.04,143.44
1166,2021-01-07 21:00:00,2021-01-08 21:00:00,Same Day,C0011,Omar,Corporate,Pakistan,Faisalabad,Sindh,West,P0078,Office Supplies,Chairs,Smartphone,219.44,9,0.04,39.4
1167,2021-01-07 22:00:00,2021-01-10 22:00:00,Standard Class,C0320,Sara,Consumer,Pakistan,Faisalabad,Sindh,East,P0459,Furniture,Tables,Printer,91.76,3,0.19,18.4
1168,2021-01-07 23:00:00,2021-01-09 23:00:00,Standard Class,C0713,Sara,Corporate,Pakistan,Karachi,Islamabad Capital,Central,P0380,Office Supplies,Phones,Smartphone,885.06,8,0.26,64.43
1169,2021-01-08 00:00:00,2021-01-13 00:00:00,Standard Class,C0126,Ayesha,Home Office,Pakistan,Faisalabad,Sindh,Central,P0490,Furniture,Phones,Printer,988.34,9,0.12,152.17
1170,2021-01-08 01:00:00,2021-01-14 01:00:00,Second Class,C0306,Noor,Home Office,Pakistan,Karachi,Punjab,South,P0125,Office Supplies,Storage,Filing Cabinet,1654.22,2,0.16,250.23
1171,2021-01-08 02:00:00,2021-01-15 02:00:00,Second Class,C0702,Ayesha,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0038,Office Supplies,Chairs,Filing Cabinet,858.1,4,0.18,205.92
1172,2021-01-08 03:00:00,2021-01-12 03:00:00,Second Class,C0511,Sara,Home Office,Pakistan,Lahore,Sindh,East,P0269,Furniture,Tables,Executive Desk,598.26,2,0.14,139.78
1173,2021-01-08 04:00:00,2021-01-15 04:00:00,First Class,C0089,Ali,Corporate,Pakistan,Lahore,Sindh,East,P0310,Technology,Accessories,Filing Cabinet,951.09,7,0.02,190.28
1174,2021-01-08 05:00:00,2021-01-16 05:00:00,Same Day,C0355,Noor,Consumer,Pakistan,Karachi,Punjab,Central,P0106,Furniture,Storage,Smartphone,514.08,4,0.18,115.86
1175,2021-01-08 06:00:00,2021-01-09 06:00:00,Second Class,C0628,Omar,Corporate,Pakistan,Karachi,Punjab,South,P0044,Technology,Tables,Office Chair,228.15,6,0.04,45.43
1176,2021-01-08 07:00:00,2021-01-14 07:00:00,Same Day,C0352,Bilal,Consumer,Pakistan,Rawalpindi,Islamabad Capital,East,P0225,Technology,Tables,Executive Desk,270.43,8,0.17,52.49
1177,2021-01-08 08:00:00,2021-01-16 08:00:00,Same Day,C0689,Noor,Corporate,Pakistan,Faisalabad,Sindh,West,P0242,Technology,Tables,Printer,672.35,6,0.23,62.62
1178,2021-01-08 09:00:00,2021-01-13 09:00:00,Same Day,C0014,Noor,Home Office,Pakistan,Rawalpindi,Sindh,East,P0397,Technology,Chairs,Filing Cabinet,74.72,4,0.0,12.96
1179,2021-01-08 10:00:00,2021-01-12 10:00:00,First Class,C0257,Sara,Corporate,Pakistan,Lahore,Punjab,Central,P0153,Technology,Tables,Executive Desk,479.4,6,0.13,111.8
1180,2021-01-08 11:00:00,2021-01-10 11:00:00,First Class,C0209,Omar,Corporate,Pakistan,Lahore,Islamabad Capital,West,P0024,Technology,Chairs,Executive Desk,1585.67,1,0.22,317.18
1181,2021-01-08 12:00:00,2021-01-14 12:00:00,Standard Class,C0281,Noor,Corporate,Pakistan,Faisalabad,Punjab,Central,P0124,Furniture,Chairs,Executive Desk,507.5,6,0.16,86.75
1182,2021-01-08 13:00:00,2021-01-14 13:00:00,Standard Class,C0443,Sara,Home Office,Pakistan,Lahore,Punjab,Central,P0285,Office Supplies,Binders,Filing Cabinet,265.92,8,0.07,27.03
1183,2021-01-08 14:00:00,2021-01-09 14:00:00,Same Day,C0840,Ayesha,Corporate,Pakistan,Karachi,Islamabad Capital,Central,P0484,Office Supplies,Tables,Printer,1900.71,4,0.21,353.02
1184,2021-01-08 15:00:00,2021-01-17 15:00:00,Standard Class,C0837,Ahmed,Home Office,Pakistan,Lahore,Sindh,South,P0454,Furniture,Binders,Executive Desk,1263.82,9,0.24,150.92
1185,2021-01-08 16:00:00,2021-01-14 16:00:00,Same Day,C0389,Omar,Corporate,Pakistan,Islamabad,Sindh,South,P0402,Furniture,Accessories,Executive Desk,167.05,6,0.11,10.53
1186,2021-01-08 17:00:00,2021-01-11 17:00:00,First Class,C0617,Fatima,Consumer,Pakistan,Faisalabad,Sindh,East,P0348,Furniture,Binders,Executive Desk,171.38,6,0.09,16.77
1187,2021-01-08 18:00:00,2021-01-12 18:00:00,First Class,C0483,Ali,Corporate,Pakistan,Faisalabad,Islamabad Capital,Central,P0261,Technology,Binders,Pen Set,1243.64,4,0.16,159.0
1188,2021-01-08 19:00:00,2021-01-12 19:00:00,First Class,C0147,Fatima,Consumer,Pakistan,Faisalabad,Islamabad Capital,West,P0146,Technology,Tables,Filing Cabinet,1103.25,8,0.11,275.08
1189,2021-01-08 20:00:00,2021-01-11 20:00:00,Second Class,C0279,Bilal,Home Office,Pakistan,Islamabad,Islamabad Capital,West,P0191,Office Supplies,Accessories,Pen Set,183.33,5,0.25,37.04
1190,2021-01-08 21:00:00,2021-01-11 21:00:00,Same Day,C0521,Ayesha,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0381,Furniture,Storage,Smartphone,487.42,1,0.23,51.62
1191,2021-01-08 22:00:00,2021-01-11 22:00:00,First Class,C0630,Omar,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0165,Office Supplies,Phones,Printer,1861.63,7,0.09,376.94
1192,2021-01-08 23:00:00,2021-01-12 23:00:00,Same Day,C0606,Noor,Home Office,Pakistan,Faisalabad,Punjab,South,P0071,Office Supplies,Storage,Executive Desk,1165.42,8,0.14,141.63
1193,2021-01-09 00:00:00,2021-01-16 00:00:00,Standard Class,C0434,Sara,Corporate,Pakistan,Lahore,Sindh,Central,P0439,Technology,Chairs,Pen Set,908.63,6,0.27,155.91
1194,2021-01-09 01:00:00,2021-01-13 01:00:00,Standard Class,C0144,Bilal,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0201,Technology,Storage,Executive Desk,537.8,7,0.04,109.14
1195,2021-01-09 02:00:00,2021-01-18 02:00:00,First Class,C0289,Omar,Consumer,Pakistan,Lahore,Sindh,West,P0355,Office Supplies,Phones,Pen Set,310.71,7,0.23,61.57
1196,2021-01-09 03:00:00,2021-01-10 03:00:00,Same Day,C0386,Ali,Home Office,Pakistan,Karachi,Islamabad Capital,South,P0012,Technology,Phones,Executive Desk,835.13,4,0.1,65.15
1197,2021-01-09 04:00:00,2021-01-17 04:00:00,First Class,C0014,Omar,Consumer,Pakistan,Karachi,Sindh,South,P0052,Technology,Accessories,Filing Cabinet,1848.61,4,0.04,397.65
1198,2021-01-09 05:00:00,2021-01-16 05:00:00,Standard Class,C0257,Bilal,Corporate,Pakistan,Lahore,Punjab,West,P0441,Technology,Storage,Smartphone,144.99,1,0.04,34.01
1199,2021-01-09 06:00:00,2021-01-11 06:00:00,First Class,C0346,Sara,Corporate,Pakistan,Lahore,Sindh,West,P0256,Office Supplies,Chairs,Executive Desk,1982.41,2,0.08,191.67
1200,2021-01-09 07:00:00,2021-01-17 07:00:00,Same Day,C0698,Fatima,Corporate,Pakistan,Karachi,Sindh,East,P0302,Office Supplies,Binders,Pen Set,455.23,3,0.16,52.75
1201,2021-01-09 08:00:00,2021-01-10 08:00:00,Standard Class,C0345,Ahmed,Consumer,Pakistan,Faisalabad,Islamabad Capital,South,P0360,Office Supplies,Binders,Executive Desk,847.1,5,0.27,201.3
1202,2021-01-09 09:00:00,2021-01-18 09:00:00,Second Class,C0400,Fatima,Corporate,Pakistan,Lahore,Sindh,Central,P0300,Furniture,Chairs,Filing Cabinet,137.85,9,0.09,34.01
1203,2021-01-09 10:00:00,2021-01-18 10:00:00,Standard Class,C0207,Sara,Corporate,Pakistan,Islamabad,Punjab,Central,P0487,Office Supplies,Accessories,Printer,1190.33,5,0.06,167.48
1204,2021-01-09 11:00:00,2021-01-11 11:00:00,Second Class,C0858,Bilal,Consumer,Pakistan,Islamabad,Punjab,West,P0408,Technology,Binders,Printer,992.93,6,0.14,56.51
1205,2021-01-09 12:00:00,2021-01-16 12:00:00,First Class,C0943,Sara,Home Office,Pakistan,Karachi,Punjab,South,P0009,Office Supplies,Accessories,Smartphone,1350.08,7,0.05,319.4
1206,2021-01-09 13:00:00,2021-01-12 13:00:00,First Class,C0172,Ayesha,Corporate,Pakistan,Rawalpindi,Islamabad Capital,Central,P0140,Furniture,Binders,Printer,1108.22,4,0.08,61.04
1207,2021-01-09 14:00:00,2021-01-16 14:00:00,Same Day,C0464,Ali,Home Office,Pakistan,Karachi,Islamabad Capital,South,P0100,Technology,Binders,Executive Desk,826.45,8,0.3,95.9
1208,2021-01-09 15:00:00,2021-01-18 15:00:00,Second Class,C0270,Omar,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0485,Office Supplies,Storage,Filing Cabinet,1488.63,6,0.17,101.13
1209,2021-01-09 16:00:00,2021-01-13 16:00:00,First Class,C0221,Ayesha,Corporate,Pakistan,Faisalabad,Islamabad Capital,West,P0137,Office Supplies,Accessories,Executive Desk,98.79,1,0.24,15.05
1210,2021-01-09 17:00:00,2021-01-10 17:00:00,Second Class,C0152,Omar,Corporate,Pakistan,Faisalabad,Islamabad Capital,West,P0359,Technology,Phones,Executive Desk,1105.01,6,0.06,63.55
1211,2021-01-09 18:00:00,2021-01-11 18:00:00,First Class,C0623,Fatima,Consumer,Pakistan,Rawalpindi,Punjab,South,P0366,Office Supplies,Chairs,Smartphone,272.06,2,0.16,25.87
1212,2021-01-09 19:00:00,2021-01-10 19:00:00,Standard Class,C0183,Bilal,Consumer,Pakistan,Rawalpindi,Sindh,Central,P0372,Furniture,Binders,Printer,900.22,4,0.15,127.62
1213,2021-01-09 20:00:00,2021-01-14 20:00:00,First Class,C0399,Ahmed,Corporate,Pakistan,Rawalpindi,Punjab,East,P0022,Technology,Phones,Printer,1592.69,4,0.24,103.26
1214,2021-01-09 21:00:00,2021-01-14 21:00:00,Same Day,C0851,Ahmed,Home Office,Pakistan,Rawalpindi,Islamabad Capital,Central,P0145,Office Supplies,Tables,Printer,327.8,5,0.01,47.89
1215,2021-01-09 22:00:00,2021-01-16 22:00:00,Standard Class,C0072,Ali,Consumer,Pakistan,Rawalpindi,Punjab,South,P0161,Technology,Phones,Pen Set,1874.83,2,0.26,193.15
1216,2021-01-09 23:00:00,2021-01-18 23:00:00,Same Day,C0418,Sara,Consumer,Pakistan,Karachi,Sindh,Central,P0249,Office Supplies,Chairs,Executive Desk,1782.58,6,0.02,184.29
1217,2021-01-10 00:00:00,2021-01-19 00:00:00,Standard Class,C0898,Ali,Corporate,Pakistan,Karachi,Islamabad Capital,East,P0175,Office Supplies,Tables,Filing Cabinet,859.06,3,0.27,203.95
1218,2021-01-10 01:00:00,2021-01-13 01:00:00,Second Class,C0283,Omar,Corporate,Pakistan,Islamabad,Punjab,Central,P0088,Technology,Storage,Filing Cabinet,61.65,9,0.04,11.59
1219,2021-01-10 02:00:00,2021-01-13 02:00:00,Same Day,C0074,Noor,Corporate,Pakistan,Islamabad,Punjab,East,P0399,Office Supplies,Tables,Executive Desk,1590.0,6,0.16,375.07
1220,2021-01-10 03:00:00,2021-01-13 03:00:00,First Class,C0355,Noor,Corporate,Pakistan,Lahore,Sindh,South,P0477,Office Supplies,Accessories,Office Chair,1767.75,3,0.03,291.92
1221,2021-01-10 04:00:00,2021-01-14 04:00:00,Second Class,C0727,Noor,Consumer,Pakistan,Karachi,Islamabad Capital,West,P0480,Technology,Chairs,Executive Desk,390.74,3,0.13,90.43
1222,2021-01-10 05:00:00,2021-01-18 05:00:00,First Class,C0497,Sara,Consumer,Pakistan,Rawalpindi,Islamabad Capital,East,P0033,Office Supplies,Accessories,Pen Set,1836.57,5,0.09,399.43
1223,2021-01-10 06:00:00,2021-01-16 06:00:00,Standard Class,C0328,Ali,Consumer,Pakistan,Lahore,Sindh,South,P0477,Office Supplies,Phones,Printer,1832.49,6,0.13,457.33
1224,2021-01-10 07:00:00,2021-01-18 07:00:00,Standard Class,C0988,Ayesha,Home Office,Pakistan,Faisalabad,Sindh,West,P0271,Technology,Storage,Executive Desk,969.02,4,0.16,145.95
1225,2021-01-10 08:00:00,2021-01-11 08:00:00,First Class,C0535,Bilal,Consumer,Pakistan,Karachi,Sindh,East,P0283,Furniture,Chairs,Pen Set,1606.17,5,0.14,303.93
1226,2021-01-10 09:00:00,2021-01-18 09:00:00,First Class,C0580,Fatima,Consumer,Pakistan,Islamabad,Sindh,West,P0226,Furniture,Storage,Office Chair,917.65,3,0.01,75.37
1227,2021-01-10 10:00:00,2021-01-14 10:00:00,Second Class,C0910,Omar,Corporate,Pakistan,Karachi,Islamabad Capital,Central,P0445,Furniture,Binders,Executive Desk,1149.89,4,0.26,273.56
1228,2021-01-10 11:00:00,2021-01-11 11:00:00,First Class,C0447,Noor,Consumer,Pakistan,Karachi,Islamabad Capital,South,P0452,Furniture,Chairs,Printer,673.69,8,0.03,87.41
1229,2021-01-10 12:00:00,2021-01-18 12:00:00,Same Day,C0373,Bilal,Consumer,Pakistan,Karachi,Punjab,South,P0497,Furniture,Accessories,Smartphone,360.97,8,0.29,84.22
1230,2021-01-10 13:00:00,2021-01-14 13:00:00,Same Day,C0362,Ahmed,Consumer,Pakistan,Karachi,Punjab,South,P0112,Furniture,Phones,Filing Cabinet,1505.75,1,0.26,105.62
1231,2021-01-10 14:00:00,2021-01-16 14:00:00,First Class,C0093,Ayesha,Corporate,Pakistan,Faisalabad,Punjab,South,P0082,Technology,Tables,Office Chair,52.72,4,0.17,8.07
1232,2021-01-10 15:00:00,2021-01-18 15:00:00,Same Day,C0321,Ali,Consumer,Pakistan,Islamabad,Islamabad Capital,East,P0213,Technology,Storage,Smartphone,1180.13,2,0.07,59.34
1233,2021-01-10 16:00:00,2021-01-14 16:00:00,First Class,C0324,Omar,Consumer,Pakistan,Karachi,Islamabad Capital,Central,P0304,Technology,Chairs,Filing Cabinet,1736.14,4,0.03,231.26
1234,2021-01-10 17:00:00,2021-01-13 17:00:00,Second Class,C0384,Omar,Home Office,Pakistan,Faisalabad,Islamabad Capital,West,P0008,Office Supplies,Chairs,Smartphone,481.49,5,0.2,32.08
1235,2021-01-10 18:00:00,2021-01-19 18:00:00,Same Day,C0575,Ahmed,Home Office,Pakistan,Lahore,Punjab,South,P0134,Furniture,Binders,Executive Desk,699.15,1,0.06,97.77
1236,2021-01-10 19:00:00,2021-01-13 19:00:00,Same Day,C0736,Ayesha,Home Office,Pakistan,Karachi,Sindh,South,P0447,Furniture,Storage,Executive Desk,1195.6,5,0.22,192.68
1237,2021-01-10 20:00:00,2021-01-19 20:00:00,First Class,C0737,Ahmed,Home Office,Pakistan,Faisalabad,Sindh,East,P0118,Technology,Tables,Filing Cabinet,531.4,7,0.25,117.15
1238,2021-01-10 21:00:00,2021-01-12 21:00:00,Same Day,C0881,Ahmed,Corporate,Pakistan,Rawalpindi,Sindh,East,P0084,Office Supplies,Phones,Filing Cabinet,1702.6,5,0.3,185.73
1239,2021-01-10 22:00:00,2021-01-12 22:00:00,Standard Class,C0346,Noor,Home Office,Pakistan,Lahore,Sindh,East,P0258,Office Supplies,Chairs,Executive Desk,764.88,7,0.15,124.95
1240,2021-01-10 23:00:00,2021-01-12 23:00:00,Second Class,C0849,Ayesha,Consumer,Pakistan,Islamabad,Sindh,Central,P0243,Technology,Chairs,Executive Desk,1184.15,9,0.29,74.95
1241,2021-01-11 00:00:00,2021-01-17 00:00:00,Second Class,C0103,Noor,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0237,Furniture,Storage,Pen Set,490.94,8,0.04,114.24
1242,2021-01-11 01:00:00,2021-01-14 01:00:00,Same Day,C0215,Ali,Corporate,Pakistan,Karachi,Punjab,Central,P0150,Office Supplies,Storage,Filing Cabinet,130.7,1,0.25,18.34
1243,2021-01-11 02:00:00,2021-01-20 02:00:00,Same Day,C0192,Ahmed,Home Office,Pakistan,Faisalabad,Sindh,South,P0374,Furniture,Chairs,Filing Cabinet,388.72,2,0.11,39.07
1244,2021-01-11 03:00:00,2021-01-15 03:00:00,Standard Class,C0672,Fatima,Home Office,Pakistan,Islamabad,Sindh,East,P0021,Office Supplies,Chairs,Pen Set,140.09,6,0.11,19.98
1245,2021-01-11 04:00:00,2021-01-12 04:00:00,Standard Class,C0884,Omar,Corporate,Pakistan,Rawalpindi,Sindh,South,P0134,Furniture,Binders,Filing Cabinet,963.78,5,0.08,141.0
1246,2021-01-11 05:00:00,2021-01-15 05:00:00,Same Day,C0719,Ayesha,Corporate,Pakistan,Lahore,Islamabad Capital,West,P0379,Office Supplies,Chairs,Printer,1193.94,1,0.05,237.19
1247,2021-01-11 06:00:00,2021-01-12 06:00:00,Same Day,C0781,Ahmed,Corporate,Pakistan,Islamabad,Sindh,West,P0096,Furniture,Accessories,Pen Set,137.12,2,0.13,33.58
1248,2021-01-11 07:00:00,2021-01-16 07:00:00,Standard Class,C0194,Ayesha,Corporate,Pakistan,Karachi,Punjab,Central,P0454,Furniture,Chairs,Printer,226.44,3,0.3,19.75
1249,2021-01-11 08:00:00,2021-01-15 08:00:00,First Class,C0380,Omar,Corporate,Pakistan,Faisalabad,Islamabad Capital,Central,P0013,Furniture,Phones,Executive Desk,996.77,5,0.1,60.7
1250,2021-01-11 09:00:00,2021-01-19 09:00:00,Standard Class,C0403,Sara,Corporate,Pakistan,Rawalpindi,Islamabad Capital,East,P0001,Technology,Phones,Printer,1608.4,7,0.14,291.35
1251,2021-01-11 10:00:00,2021-01-19 10:00:00,First Class,C0664,Bilal,Consumer,Pakistan,Faisalabad,Islamabad Capital,East,P0150,Furniture,Binders,Office Chair,1274.62,6,0.07,289.23
1252,2021-01-11 11:00:00,2021-01-18 11:00:00,Second Class,C0749,Sara,Home Office,Pakistan,Lahore,Sindh,South,P0117,Furniture,Tables,Executive Desk,254.18,3,0.1,41.43
1253,2021-01-11 12:00:00,2021-01-14 12:00:00,Second Class,C0600,Ahmed,Home Office,Pakistan,Islamabad,Sindh,East,P0152,Office Supplies,Storage,Office Chair,1780.71,6,0.02,117.48
1254,2021-01-11 13:00:00,2021-01-12 13:00:00,Standard Class,C0011,Omar,Corporate,Pakistan,Faisalabad,Sindh,East,P0064,Office Supplies,Tables,Smartphone,1839.03,4,0.29,247.08
1255,2021-01-11 14:00:00,2021-01-12 14:00:00,First Class,C0187,Bilal,Corporate,Pakistan,Faisalabad,Sindh,South,P0425,Technology,Chairs,Office Chair,683.67,3,0.15,123.71
1256,2021-01-11 15:00:00,2021-01-14 15:00:00,Standard Class,C0726,Sara,Consumer,Pakistan,Karachi,Punjab,West,P0478,Office Supplies,Storage,Smartphone,1251.23,4,0.22,144.65
1257,2021-01-11 16:00:00,2021-01-17 16:00:00,Standard Class,C0015,Ahmed,Consumer,Pakistan,Faisalabad,Islamabad Capital,East,P0150,Furniture,Chairs,Office Chair,1010.04,8,0.15,221.18
1258,2021-01-11 17:00:00,2021-01-18 17:00:00,First Class,C0778,Omar,Corporate,Pakistan,Rawalpindi,Sindh,East,P0317,Technology,Storage,Smartphone,1886.95,1,0.23,179.14
1259,2021-01-11 18:00:00,2021-01-17 18:00:00,Standard Class,C0297,Ahmed,Consumer,Pakistan,Islamabad,Punjab,South,P0364,Technology,Binders,Smartphone,1042.06,3,0.16,128.07
1260,2021-01-11 19:00:00,2021-01-17 19:00:00,Second Class,C0411,Noor,Consumer,Pakistan,Lahore,Islamabad Capital,South,P0012,Technology,Accessories,Executive Desk,1921.93,8,0.21,448.36
